# #t,tip_x,tip_y,tip_z,ref_x,ref_y,ref_z,t1..t8
0.070000 0.049582 -0.022728 0.015211 0.000440 0.134994 0.015140 0.008000 0.000015 -0.008000 -0.000015 -0.008000 -0.000000 0.008000 0.000000
0.075000 0.049582 -0.022728 0.015226 0.000471 0.134993 0.015150 0.008000 0.000016 -0.008000 -0.000016 -0.008000 0.000000 0.008000 -0.000000
0.080000 0.049582 -0.022727 0.015242 0.000503 0.134992 0.015160 0.008000 0.000018 -0.008000 -0.000018 -0.008000 -0.000001 0.008000 0.000001
0.085000 0.049582 -0.022727 0.015258 0.000534 0.134990 0.015170 0.008000 0.000019 -0.008000 -0.000019 -0.008000 -0.000001 0.008000 0.000001
0.090000 0.049582 -0.022726 0.015274 0.000565 0.134989 0.015180 0.008000 0.000020 -0.008000 -0.000020 -0.008000 -0.000002 0.008000 0.000002
0.095000 0.049582 -0.022727 0.015290 0.000597 0.134988 0.015190 0.008000 0.000021 -0.008000 -0.000021 -0.008000 -0.000001 0.008000 0.000001
0.100000 0.049582 -0.022727 0.015306 0.000628 0.134987 0.015200 0.008000 0.000023 -0.008000 -0.000023 -0.008000 -0.000002 0.008000 0.000002
0.105000 0.049582 -0.022726 0.015321 0.000660 0.134985 0.015210 0.008000 0.000024 -0.008000 -0.000024 -0.008000 -0.000003 0.008000 0.000003
0.110000 0.049582 -0.022726 0.015337 0.000691 0.134984 0.015220 0.008000 0.000025 -0.008000 -0.000025 -0.008000 -0.000003 0.008000 0.000003
0.115000 0.049582 -0.022726 0.015353 0.000722 0.134983 0.015230 0.008000 0.000027 -0.008000 -0.000027 -0.008000 -0.000003 0.008000 0.000003
0.120000 0.049582 -0.022726 0.015369 0.000754 0.134981 0.015240 0.008000 0.000028 -0.008000 -0.000028 -0.008000 -0.000004 0.008000 0.000004
0.125000 0.049582 -0.022726 0.015385 0.000785 0.134979 0.015250 0.008000 0.000029 -0.008000 -0.000029 -0.008000 -0.000004 0.008000 0.000004
0.130000 0.049581 -0.022726 0.015401 0.000816 0.134978 0.015260 0.008000 0.000031 -0.008000 -0.000031 -0.008000 -0.000005 0.008000 0.000005
0.135000 0.049581 -0.022726 0.015417 0.000848 0.134976 0.015270 0.008000 0.000032 -0.008000 -0.000032 -0.008000 -0.000005 0.008000 0.000005
0.140000 0.049581 -0.022726 0.015433 0.000879 0.134974 0.015280 0.008000 0.000033 -0.008000 -0.000033 -0.008000 -0.000005 0.008000 0.000005
0.145000 0.049581 -0.022726 0.015449 0.000911 0.134972 0.015290 0.008000 0.000034 -0.008000 -0.000034 -0.008000 -0.000005 0.008000 0.000005
0.150000 0.049581 -0.022726 0.015465 0.000942 0.134970 0.015300 0.008000 0.000036 -0.008000 -0.000036 -0.008000 -0.000006 0.008000 0.000006
0.155000 0.049581 -0.022726 0.015481 0.000973 0.134968 0.015310 0.008000 0.000037 -0.008000 -0.000037 -0.008000 -0.000006 0.008000 0.000006
0.160000 0.049581 -0.022726 0.015497 0.001005 0.134966 0.015320 0.008000 0.000038 -0.008000 -0.000038 -0.008000 -0.000006 0.008000 0.000006
0.165000 0.049580 -0.022726 0.015513 0.001036 0.134964 0.015330 0.008000 0.000040 -0.008000 -0.000040 -0.008000 -0.000006 0.008000 0.000006
0.170000 0.049580 -0.022726 0.015529 0.001067 0.134962 0.015340 0.008000 0.000041 -0.008000 -0.000041 -0.008000 -0.000007 0.008000 0.000007
0.175000 0.049580 -0.022726 0.015545 0.001099 0.134960 0.015350 0.008000 0.000042 -0.008000 -0.000042 -0.008000 -0.000007 0.008000 0.000007
0.180000 0.049580 -0.022726 0.015561 0.001130 0.134957 0.015360 0.008000 0.000043 -0.008000 -0.000043 -0.008000 -0.000007 0.008000 0.000007
0.185000 0.049580 -0.022726 0.015578 0.001161 0.134955 0.015370 0.008000 0.000045 -0.008000 -0.000045 -0.008000 -0.000007 0.008000 0.000007
0.190000 0.049580 -0.022727 0.015594 0.001193 0.134953 0.015380 0.008000 0.000046 -0.008000 -0.000046 -0.008000 -0.000007 0.008000 0.000007
0.195000 0.049579 -0.022727 0.015610 0.001224 0.134950 0.015390 0.008000 0.000047 -0.008000 -0.000047 -0.008000 -0.000007 0.008000 0.000007
0.200000 0.049579 -0.022727 0.015626 0.001255 0.134947 0.015400 0.008000 0.000048 -0.008000 -0.000048 -0.008000 -0.000007 0.008000 0.000007
0.205000 0.049579 -0.022727 0.015643 0.001286 0.134945 0.015410 0.008000 0.000050 -0.008000 -0.000050 -0.008000 -0.000007 0.008000 0.000007
0.210000 0.049579 -0.022727 0.015659 0.001318 0.134942 0.015420 0.008000 0.000051 -0.008000 -0.000051 -0.008000 -0.000008 0.008000 0.000008
0.215000 0.049578 -0.022727 0.015675 0.001349 0.134939 0.015430 0.008000 0.000052 -0.008000 -0.000052 -0.008000 -0.000008 0.008000 0.000008
0.220000 0.049578 -0.022727 0.015692 0.001380 0.134936 0.015440 0.008000 0.000053 -0.008000 -0.000053 -0.008000 -0.000008 0.008000 0.000008
0.225000 0.049578 -0.022727 0.015708 0.001412 0.134933 0.015450 0.008000 0.000055 -0.008000 -0.000055 -0.008000 -0.000008 0.008000 0.000008
0.230000 0.049578 -0.022727 0.015724 0.001443 0.134930 0.015460 0.008000 0.000056 -0.008000 -0.000056 -0.008000 -0.000008 0.008000 0.000008
0.235000 0.049577 -0.022728 0.015741 0.001474 0.134927 0.015470 0.008000 0.000057 -0.008000 -0.000057 -0.008000 -0.000008 0.008000 0.000008
0.240000 0.049577 -0.022728 0.015757 0.001505 0.134924 0.015480 0.008000 0.000058 -0.008000 -0.000058 -0.008000 -0.000008 0.008000 0.000008
0.245000 0.049577 -0.022728 0.015774 0.001537 0.134921 0.015490 0.008000 0.000060 -0.008000 -0.000060 -0.008000 -0.000008 0.008000 0.000008
0.250000 0.049577 -0.022728 0.015790 0.001568 0.134918 0.015500 0.008000 0.000061 -0.008000 -0.000061 -0.008000 -0.000008 0.008000 0.000008
0.255000 0.049576 -0.022728 0.015807 0.001599 0.134915 0.015510 0.008000 0.000062 -0.008000 -0.000062 -0.008000 -0.000008 0.008000 0.000008
0.260000 0.049576 -0.022728 0.015824 0.001630 0.134911 0.015520 0.008000 0.000063 -0.008000 -0.000063 -0.008000 -0.000008 0.008000 0.000008
0.265000 0.049576 -0.022728 0.015840 0.001662 0.134908 0.015530 0.008000 0.000065 -0.008000 -0.000065 -0.008000 -0.000008 0.008000 0.000008
0.270000 0.049575 -0.022729 0.015857 0.001693 0.134904 0.015540 0.008000 0.000066 -0.008000 -0.000066 -0.008000 -0.000008 0.008000 0.000008
0.275000 0.049575 -0.022729 0.015874 0.001724 0.134901 0.015550 0.008000 0.000067 -0.008000 -0.000067 -0.008000 -0.000008 0.008000 0.000008
0.280000 0.049575 -0.022729 0.015890 0.001755 0.134897 0.015560 0.008000 0.000068 -0.008000 -0.000068 -0.008000 -0.000008 0.008000 0.000008
0.285000 0.049575 -0.022729 0.015907 0.001786 0.134893 0.015570 0.008000 0.000070 -0.008000 -0.000070 -0.008000 -0.000008 0.008000 0.000008
0.290000 0.049574 -0.022729 0.015924 0.001818 0.134889 0.015580 0.008000 0.000071 -0.008000 -0.000071 -0.008000 -0.000008 0.008000 0.000008
0.295000 0.049574 -0.022729 0.015941 0.001849 0.134886 0.015590 0.008000 0.000072 -0.008000 -0.000072 -0.008000 -0.000008 0.008000 0.000008
0.300000 0.049574 -0.022730 0.015958 0.001880 0.134882 0.015600 0.008000 0.000073 -0.008000 -0.000073 -0.008000 -0.000008 0.008000 0.000008
0.305000 0.049573 -0.022730 0.015975 0.001911 0.134878 0.015610 0.008000 0.000075 -0.008000 -0.000075 -0.008000 -0.000008 0.008000 0.000008
0.310000 0.049573 -0.022730 0.015992 0.001942 0.134874 0.015620 0.008000 0.000076 -0.008000 -0.000076 -0.008000 -0.000008 0.008000 0.000008
0.315000 0.049572 -0.022730 0.016008 0.001973 0.134870 0.015630 0.008000 0.000077 -0.008000 -0.000077 -0.008000 -0.000007 0.008000 0.000007
0.320000 0.049572 -0.022730 0.016025 0.002005 0.134865 0.015640 0.008000 0.000078 -0.008000 -0.000078 -0.008000 -0.000007 0.008000 0.000007
0.325000 0.049572 -0.022731 0.016043 0.002036 0.134861 0.015650 0.008000 0.000080 -0.008000 -0.000080 -0.008000 -0.000007 0.008000 0.000007
0.330000 0.049571 -0.022731 0.016060 0.002067 0.134857 0.015660 0.008000 0.000081 -0.008000 -0.000081 -0.008000 -0.000007 0.008000 0.000007
0.335000 0.049571 -0.022731 0.016077 0.002098 0.134853 0.015670 0.008000 0.000082 -0.008000 -0.000082 -0.008000 -0.000007 0.008000 0.000007
0.340000 0.049571 -0.022731 0.016094 0.002129 0.134848 0.015680 0.008000 0.000083 -0.008000 -0.000083 -0.008000 -0.000007 0.008000 0.000007
0.345000 0.049570 -0.022731 0.016111 0.002160 0.134844 0.015690 0.008000 0.000085 -0.008000 -0.000085 -0.008000 -0.000007 0.008000 0.000007
0.350000 0.049570 -0.022732 0.016128 0.002191 0.134839 0.015700 0.008000 0.000086 -0.008000 -0.000086 -0.008000 -0.000007 0.008000 0.000007
0.355000 0.049569 -0.022732 0.016145 0.002222 0.134834 0.015710 0.008000 0.000087 -0.008000 -0.000087 -0.008000 -0.000007 0.008000 0.000007
0.360000 0.049569 -0.022732 0.016163 0.002253 0.134830 0.015720 0.008000 0.000088 -0.008000 -0.000088 -0.008000 -0.000006 0.008000 0.000006
0.365000 0.049569 -0.022732 0.016180 0.002284 0.134825 0.015730 0.008000 0.000090 -0.008000 -0.000090 -0.008000 -0.000006 0.008000 0.000006
0.370000 0.049568 -0.022732 0.016197 0.002315 0.134820 0.015740 0.008000 0.000091 -0.008000 -0.000091 -0.008000 -0.000006 0.008000 0.000006
0.375000 0.049568 -0.022733 0.016215 0.002347 0.134815 0.015750 0.008000 0.000092 -0.008000 -0.000092 -0.008000 -0.000006 0.008000 0.000006
0.380000 0.049567 -0.022733 0.016232 0.002378 0.134810 0.015760 0.008000 0.000094 -0.008000 -0.000094 -0.008000 -0.000006 0.008000 0.000006
0.385000 0.049567 -0.022733 0.016250 0.002409 0.134805 0.015770 0.008000 0.000095 -0.008000 -0.000095 -0.008000 -0.000006 0.008000 0.000006
0.390000 0.049566 -0.022733 0.016267 0.002440 0.134800 0.015780 0.008000 0.000096 -0.008000 -0.000096 -0.008000 -0.000005 0.008000 0.000005
0.395000 0.049566 -0.022733 0.016285 0.002471 0.134795 0.015790 0.008000 0.000097 -0.008000 -0.000097 -0.008000 -0.000005 0.008000 0.000005
0.400000 0.049565 -0.022734 0.016302 0.002502 0.134790 0.015800 0.008000 0.000099 -0.008000 -0.000099 -0.008000 -0.000005 0.008000 0.000005
0.405000 0.049565 -0.022734 0.016320 0.002533 0.134785 0.015810 0.008000 0.000100 -0.008000 -0.000100 -0.008000 -0.000005 0.008000 0.000005
0.410000 0.049564 -0.022734 0.016337 0.002563 0.134779 0.015820 0.008000 0.000101 -0.008000 -0.000101 -0.008000 -0.000005 0.008000 0.000005
0.415000 0.049564 -0.022734 0.016355 0.002594 0.134774 0.015830 0.008000 0.000103 -0.008000 -0.000103 -0.008000 -0.000004 0.008000 0.000004
0.420000 0.049563 -0.022735 0.016373 0.002625 0.134768 0.015840 0.008000 0.000104 -0.008000 -0.000104 -0.008000 -0.000004 0.008000 0.000004
0.425000 0.049563 -0.022735 0.016390 0.002656 0.134763 0.015850 0.008000 0.000105 -0.008000 -0.000105 -0.008000 -0.000004 0.008000 0.000004
0.430000 0.049562 -0.022735 0.016408 0.002687 0.134757 0.015860 0.008000 0.000106 -0.008000 -0.000106 -0.008000 -0.000004 0.008000 0.000004
0.435000 0.049562 -0.022735 0.016426 0.002718 0.134752 0.015870 0.008000 0.000108 -0.008000 -0.000108 -0.008000 -0.000003 0.008000 0.000003
0.440000 0.049561 -0.022736 0.016444 0.002749 0.134746 0.015880 0.008000 0.000109 -0.008000 -0.000109 -0.008000 -0.000003 0.008000 0.000003
0.445000 0.049561 -0.022736 0.016462 0.002780 0.134740 0.015890 0.008000 0.000110 -0.008000 -0.000110 -0.008000 -0.000003 0.008000 0.000003
0.450000 0.049560 -0.022736 0.016480 0.002811 0.134734 0.015900 0.008000 0.000112 -0.008000 -0.000112 -0.008000 -0.000003 0.008000 0.000003
0.455000 0.049560 -0.022736 0.016498 0.002842 0.134728 0.015910 0.008000 0.000113 -0.008000 -0.000113 -0.008000 -0.000002 0.008000 0.000002
0.460000 0.049559 -0.022737 0.016516 0.002872 0.134722 0.015920 0.008000 0.000114 -0.008000 -0.000114 -0.008000 -0.000002 0.008000 0.000002
0.465000 0.049559 -0.022737 0.016534 0.002903 0.134716 0.015930 0.008000 0.000116 -0.008000 -0.000116 -0.008000 -0.000002 0.008000 0.000002
0.470000 0.049558 -0.022737 0.016552 0.002934 0.134710 0.015940 0.008000 0.000117 -0.008000 -0.000117 -0.008000 -0.000001 0.008000 0.000001
0.475000 0.049557 -0.022737 0.016570 0.002965 0.134704 0.015950 0.008000 0.000118 -0.008000 -0.000118 -0.008000 -0.000001 0.008000 0.000001
0.480000 0.049557 -0.022738 0.016588 0.002996 0.134698 0.015960 0.008000 0.000119 -0.008000 -0.000119 -0.008000 -0.000001 0.008000 0.000001
0.485000 0.049556 -0.022738 0.016606 0.003026 0.134692 0.015970 0.008000 0.000121 -0.008000 -0.000121 -0.008000 -0.000000 0.008000 0.000000
0.490000 0.049556 -0.022738 0.016624 0.003057 0.134685 0.015980 0.008000 0.000122 -0.008000 -0.000122 -0.008000 -0.000000 0.008000 0.000000
0.495000 0.049555 -0.022739 0.016643 0.003088 0.134679 0.015990 0.008000 0.000123 -0.008000 -0.000123 -0.008000 0.000000 0.008000 -0.000000
0.500000 0.049554 -0.022739 0.016661 0.003119 0.134672 0.016000 0.008000 0.000125 -0.008000 -0.000125 -0.008000 0.000001 0.008000 -0.000001
0.505000 0.049554 -0.022739 0.016679 0.003149 0.134666 0.016010 0.008000 0.000126 -0.008000 -0.000126 -0.008000 0.000001 0.008000 -0.000001
0.510000 0.049553 -0.022739 0.016698 0.003180 0.134659 0.016020 0.008000 0.000127 -0.008000 -0.000127 -0.008000 0.000001 0.008000 -0.000001
0.515000 0.049552 -0.022740 0.016716 0.003211 0.134652 0.016030 0.008000 0.000129 -0.008000 -0.000129 -0.008000 0.000002 0.008000 -0.000002
0.520000 0.049552 -0.022740 0.016735 0.003241 0.134646 0.016040 0.008000 0.000130 -0.008000 -0.000130 -0.008000 0.000002 0.008000 -0.000002
0.525000 0.049551 -0.022740 0.016753 0.003272 0.134639 0.016050 0.008000 0.000131 -0.008000 -0.000131 -0.008000 0.000002 0.008000 -0.000002
0.530000 0.049550 -0.022741 0.016772 0.003303 0.134632 0.016060 0.008000 0.000133 -0.008000 -0.000133 -0.008000 0.000003 0.008000 -0.000003
0.535000 0.049550 -0.022741 0.016790 0.003333 0.134625 0.016070 0.008000 0.000134 -0.008000 -0.000134 -0.008000 0.000003 0.008000 -0.000003
0.540000 0.049549 -0.022741 0.016809 0.003364 0.134618 0.016080 0.008000 0.000135 -0.008000 -0.000135 -0.008000 0.000004 0.008000 -0.000004
0.545000 0.049548 -0.022741 0.016828 0.003395 0.134611 0.016090 0.008000 0.000137 -0.008000 -0.000137 -0.008000 0.000004 0.008000 -0.000004
0.550000 0.049548 -0.022742 0.016846 0.003425 0.134604 0.016100 0.008000 0.000138 -0.008000 -0.000138 -0.008000 0.000005 0.008000 -0.000005
0.555000 0.049547 -0.022742 0.016865 0.003456 0.134596 0.016110 0.008000 0.000139 -0.008000 -0.000139 -0.008000 0.000005 0.008000 -0.000005
0.560000 0.049546 -0.022742 0.016884 0.003486 0.134589 0.016120 0.008000 0.000141 -0.008000 -0.000141 -0.008000 0.000005 0.008000 -0.000005
0.565000 0.049545 -0.022743 0.016903 0.003517 0.134582 0.016130 0.008000 0.000142 -0.008000 -0.000142 -0.008000 0.000006 0.008000 -0.000006
0.570000 0.049545 -0.022743 0.016922 0.003547 0.134574 0.016140 0.008000 0.000143 -0.008000 -0.000143 -0.008000 0.000006 0.008000 -0.000006
0.575000 0.049544 -0.022743 0.016940 0.003578 0.134567 0.016150 0.008000 0.000145 -0.008000 -0.000145 -0.008000 0.000007 0.008000 -0.000007
0.580000 0.049543 -0.022744 0.016959 0.003609 0.134559 0.016160 0.008000 0.000146 -0.008000 -0.000146 -0.008000 0.000007 0.008000 -0.000007
0.585000 0.049542 -0.022744 0.016978 0.003639 0.134552 0.016170 0.008000 0.000147 -0.008000 -0.000147 -0.008000 0.000008 0.008000 -0.000008
0.590000 0.049542 -0.022744 0.016997 0.003669 0.134544 0.016180 0.008000 0.000149 -0.008000 -0.000149 -0.008000 0.000008 0.008000 -0.000008
0.595000 0.049541 -0.022745 0.017017 0.003700 0.134537 0.016190 0.008000 0.000150 -0.008000 -0.000150 -0.008000 0.000009 0.008000 -0.000009
0.600000 0.049540 -0.022745 0.017036 0.003730 0.134529 0.016200 0.008000 0.000151 -0.008000 -0.000151 -0.008000 0.000009 0.008000 -0.000009
0.605000 0.049539 -0.022745 0.017055 0.003761 0.134521 0.016210 0.008000 0.000153 -0.008000 -0.000153 -0.008000 0.000010 0.008000 -0.000010
0.610000 0.049538 -0.022746 0.017074 0.003791 0.134513 0.016220 0.008000 0.000154 -0.008000 -0.000154 -0.008000 0.000010 0.008000 -0.000010
0.615000 0.049538 -0.022746 0.017093 0.003822 0.134505 0.016230 0.008000 0.000155 -0.008000 -0.000155 -0.008000 0.000011 0.008000 -0.000011
0.620000 0.049537 -0.022746 0.017113 0.003852 0.134497 0.016240 0.008000 0.000157 -0.008000 -0.000157 -0.008000 0.000011 0.008000 -0.000011
0.625000 0.049536 -0.022747 0.017132 0.003882 0.134489 0.016250 0.008000 0.000158 -0.008000 -0.000158 -0.008000 0.000012 0.008000 -0.000012
0.630000 0.049535 -0.022747 0.017151 0.003913 0.134481 0.016260 0.008000 0.000160 -0.008000 -0.000160 -0.008000 0.000013 0.008000 -0.000013
0.635000 0.049534 -0.022747 0.017171 0.003943 0.134472 0.016270 0.008000 0.000161 -0.008000 -0.000161 -0.008000 0.000013 0.008000 -0.000013
0.640000 0.049533 -0.022748 0.017190 0.003973 0.134464 0.016280 0.008000 0.000162 -0.008000 -0.000162 -0.008000 0.000014 0.008000 -0.000014
0.645000 0.049532 -0.022748 0.017210 0.004004 0.134456 0.016290 0.008000 0.000164 -0.008000 -0.000164 -0.008000 0.000014 0.008000 -0.000014
0.650000 0.049531 -0.022748 0.017229 0.004034 0.134447 0.016300 0.008000 0.000165 -0.008000 -0.000165 -0.008000 0.000015 0.008000 -0.000015
0.655000 0.049531 -0.022749 0.017249 0.004064 0.134439 0.016310 0.008000 0.000166 -0.008000 -0.000166 -0.008000 0.000015 0.008000 -0.000015
0.660000 0.049530 -0.022749 0.017269 0.004094 0.134430 0.016320 0.008000 0.000168 -0.008000 -0.000168 -0.008000 0.000016 0.008000 -0.000016
0.665000 0.049529 -0.022749 0.017288 0.004124 0.134422 0.016330 0.008000 0.000169 -0.008000 -0.000169 -0.008000 0.000017 0.008000 -0.000017
0.670000 0.049528 -0.022750 0.017308 0.004155 0.134413 0.016340 0.008000 0.000171 -0.008000 -0.000171 -0.008000 0.000017 0.008000 -0.000017
0.675000 0.049527 -0.022750 0.017328 0.004185 0.134404 0.016350 0.008000 0.000172 -0.008000 -0.000172 -0.008000 0.000018 0.008000 -0.000018
0.680000 0.049526 -0.022750 0.017348 0.004215 0.134396 0.016360 0.008000 0.000173 -0.008000 -0.000173 -0.008000 0.000019 0.008000 -0.000019
0.685000 0.049525 -0.022751 0.017368 0.004245 0.134387 0.016370 0.008000 0.000175 -0.008000 -0.000175 -0.008000 0.000019 0.008000 -0.000019
0.690000 0.049524 -0.022751 0.017388 0.004275 0.134378 0.016380 0.008000 0.000176 -0.008000 -0.000176 -0.008000 0.000020 0.008000 -0.000020
0.695000 0.049523 -0.022752 0.017408 0.004305 0.134369 0.016390 0.008000 0.000177 -0.008000 -0.000177 -0.008000 0.000021 0.008000 -0.000021
0.700000 0.049522 -0.022752 0.017428 0.004335 0.134360 0.016400 0.008000 0.000179 -0.008000 -0.000179 -0.008000 0.000021 0.008000 -0.000021
0.705000 0.049521 -0.022752 0.017448 0.004366 0.134351 0.016410 0.008000 0.000180 -0.008000 -0.000180 -0.008000 0.000022 0.008000 -0.000022
0.710000 0.049520 -0.022753 0.017468 0.004396 0.134342 0.016420 0.008000 0.000182 -0.008000 -0.000182 -0.008000 0.000023 0.008000 -0.000023
0.715000 0.049519 -0.022753 0.017488 0.004426 0.134332 0.016430 0.008000 0.000183 -0.008000 -0.000183 -0.008000 0.000024 0.008000 -0.000024
0.720000 0.049518 -0.022753 0.017508 0.004456 0.134323 0.016440 0.008000 0.000184 -0.008000 -0.000184 -0.008000 0.000024 0.008000 -0.000024
0.725000 0.049517 -0.022754 0.017529 0.004486 0.134314 0.016450 0.008000 0.000186 -0.008000 -0.000186 -0.008000 0.000025 0.008000 -0.000025
0.730000 0.049516 -0.022754 0.017549 0.004516 0.134304 0.016460 0.008000 0.000187 -0.008000 -0.000187 -0.008000 0.000026 0.008000 -0.000026
0.735000 0.049515 -0.022754 0.017569 0.004546 0.134295 0.016470 0.008000 0.000189 -0.008000 -0.000189 -0.008000 0.000027 0.008000 -0.000027
0.740000 0.049513 -0.022755 0.017590 0.004575 0.134285 0.016480 0.008000 0.000190 -0.008000 -0.000190 -0.008000 0.000027 0.008000 -0.000027
0.745000 0.049512 -0.022755 0.017610 0.004605 0.134276 0.016490 0.008000 0.000191 -0.008000 -0.000191 -0.008000 0.000028 0.008000 -0.000028
0.750000 0.049511 -0.022756 0.017631 0.004635 0.134266 0.016500 0.008000 0.000193 -0.008000 -0.000193 -0.008000 0.000029 0.008000 -0.000029
0.755000 0.049510 -0.022756 0.017651 0.004665 0.134256 0.016510 0.008000 0.000194 -0.008000 -0.000194 -0.008000 0.000030 0.008000 -0.000030
0.760000 0.049509 -0.022756 0.017672 0.004695 0.134246 0.016520 0.008000 0.000196 -0.008000 -0.000196 -0.008000 0.000031 0.008000 -0.000031
0.765000 0.049508 -0.022757 0.017693 0.004725 0.134236 0.016530 0.008000 0.000197 -0.008000 -0.000197 -0.008000 0.000031 0.008000 -0.000031
0.770000 0.049507 -0.022757 0.017713 0.004755 0.134227 0.016540 0.008000 0.000199 -0.008000 -0.000199 -0.008000 0.000032 0.008000 -0.000032
0.775000 0.049505 -0.022758 0.017734 0.004784 0.134217 0.016550 0.008000 0.000200 -0.008000 -0.000200 -0.008000 0.000033 0.008000 -0.000033
0.780000 0.049504 -0.022758 0.017755 0.004814 0.134206 0.016560 0.008000 0.000201 -0.008000 -0.000201 -0.008000 0.000034 0.008000 -0.000034
0.785000 0.049503 -0.022758 0.017776 0.004844 0.134196 0.016570 0.008000 0.000203 -0.008000 -0.000203 -0.008000 0.000035 0.008000 -0.000035
0.790000 0.049502 -0.022759 0.017797 0.004874 0.134186 0.016580 0.008000 0.000204 -0.008000 -0.000204 -0.008000 0.000036 0.008000 -0.000036
0.795000 0.049501 -0.022759 0.017818 0.004903 0.134176 0.016590 0.008000 0.000206 -0.008000 -0.000206 -0.008000 0.000037 0.008000 -0.000037
0.800000 0.049499 -0.022759 0.017839 0.004933 0.134166 0.016600 0.008000 0.000207 -0.008000 -0.000207 -0.008000 0.000037 0.008000 -0.000037
0.805000 0.049498 -0.022760 0.017860 0.004963 0.134155 0.016610 0.008000 0.000208 -0.008000 -0.000208 -0.008000 0.000038 0.008000 -0.000038
0.810000 0.049497 -0.022760 0.017881 0.004992 0.134145 0.016620 0.008000 0.000210 -0.008000 -0.000210 -0.008000 0.000039 0.008000 -0.000039
0.815000 0.049496 -0.022761 0.017902 0.005022 0.134134 0.016630 0.008000 0.000211 -0.008000 -0.000211 -0.008000 0.000040 0.008000 -0.000040
0.820000 0.049494 -0.022761 0.017924 0.005051 0.134124 0.016640 0.008000 0.000213 -0.008000 -0.000213 -0.008000 0.000041 0.008000 -0.000041
0.825000 0.049493 -0.022761 0.017945 0.005081 0.134113 0.016650 0.008000 0.000214 -0.008000 -0.000214 -0.008000 0.000042 0.008000 -0.000042
0.830000 0.049492 -0.022762 0.017966 0.005111 0.134103 0.016660 0.008000 0.000216 -0.008000 -0.000216 -0.008000 0.000043 0.008000 -0.000043
0.835000 0.049490 -0.022762 0.017988 0.005140 0.134092 0.016670 0.008000 0.000217 -0.008000 -0.000217 -0.008000 0.000044 0.008000 -0.000044
0.840000 0.049489 -0.022763 0.018009 0.005170 0.134081 0.016680 0.008000 0.000219 -0.008000 -0.000219 -0.008000 0.000045 0.008000 -0.000045
0.845000 0.049488 -0.022763 0.018031 0.005199 0.134070 0.016690 0.008000 0.000220 -0.008000 -0.000220 -0.008000 0.000046 0.008000 -0.000046
0.850000 0.049486 -0.022763 0.018052 0.005229 0.134059 0.016700 0.008000 0.000221 -0.008000 -0.000221 -0.008000 0.000047 0.008000 -0.000047
0.855000 0.049485 -0.022764 0.018074 0.005258 0.134048 0.016710 0.008000 0.000223 -0.008000 -0.000223 -0.008000 0.000048 0.008000 -0.000048
0.860000 0.049483 -0.022764 0.018096 0.005287 0.134037 0.016720 0.008000 0.000224 -0.008000 -0.000224 -0.008000 0.000049 0.008000 -0.000049
0.865000 0.049482 -0.022765 0.018117 0.005317 0.134026 0.016730 0.008000 0.000226 -0.008000 -0.000226 -0.008000 0.000050 0.008000 -0.000050
